temperature,wind_speed,solar_radiation,price,load,wind_generation,solar_generation
-0.1278839111328125,1.0301792621612549,0.000151118867927125,-9.6175,-1267.375,5155.5,21.0
-0.0443115234375,0.5234516859054565,45.28801647010777,9.7775,7234.625,2790.8125,1499.125
-0.1170806884765625,0.932282567024231,25.482837185329856,3.1525,3284.1875,2433.6875,-633.0
-1.0589218139648438,0.45400357246398926,-70.41482923719617,-1.1849999999999998,4136.5,1289.9375,-887.125
-0.8414154052734375,-0.2230222225189209,-0.356175537109375,-22.37,-6364.125,-1864.875,0.0
-0.7896194458007812,-0.22441613674163818,0.0,-23.9575,-4501.1875,-3033.8125,0.0
-0.6366119384765625,-0.40324294567108154,0.00027511383096375,60.925,12287.875,1232.9375,27.0
-0.07753753662109375,-0.7921277284622192,92.22555347232354,31.9125,10101.6875,-2147.9375,4545.0
0.137786865234375,-0.1132429838180542,41.142182481553846,5.262500000000003,-257.5625,-4027.5,-1669.0625
-1.5305633544921875,-1.2059484720230103,-132.5056106228299,8.714999999999996,1829.5625,-6746.1875,-2902.9375
-1.2458877563476562,-0.9603544473648071,-0.8624004448784722,-8.6725,-10950.8125,-5533.125,0.0
-0.7901153564453125,-0.22265863418579102,0.0,-6.427499999999995,-5574.0,-1056.4375,0.0
-0.2989654541015625,0.06999826431274414,0.000340986152489975,8.479999999999997,9506.4375,1460.9375,44.75
1.1448822021484375,-0.031260550022125244,88.43832559913396,8.020000000000003,7728.375,-4166.375,3544.4375
1.3963241577148438,0.0057596564292907715,23.414205593532984,5.3374999999999915,-1067.1875,-3993.3125,-1722.5
-0.958984375,-0.6015383005142212,-111.14495395236544,2.1474999999999937,1374.1875,1821.9375,-1866.6875
-0.6056976318359375,-0.46054208278656006,-0.707918226453993,-14.629999999999995,-10963.6875,-1857.375,0.0
-0.07704925537109375,0.24036598205566406,0.0,-7.007499999999993,-6419.75,3650.1875,0.0
0.40542602539062494,0.7798448204994202,0.000387484265698325,4.869999999999997,10504.5,6842.125,22.1875
1.0836639404296875,0.7287823557853699,48.392718662652705,2.1174999999999997,8845.75,5216.125,1561.75
1.2111740112304688,0.437869668006897,12.281875949435765,-2.1950000000000003,-1771.875,2964.1875,-851.625
0.1989898681640625,0.11054813861846924,-60.14037780761719,-0.015000000000000568,-212.0,122.1875,-732.3125
0.522918701171875,0.1941392421722412,-0.5346042887369792,-14.8825,-11263.25,560.4375,0.0
0.5045166015625,0.32096076011657715,0.0,-14.512499999999996,-8172.0625,3283.75,0.0
0.24897003173828125,0.364282488822937,0.000236365397771175,5.295000000000002,2187.125,396.4375,16.5625
