temperature,wind_speed,solar_radiation,price,load,wind_generation,solar_generation
-7.648252614029861,2.2745385344644293,-0.9551264533461283,-15.27575783540788,7410.509977764697,16056.05322603756,22.3140786814963
-6.233115532741631,2.3975908820470226,-0.21811199682465554,-13.256861795740654,3870.4462499102665,16984.890691166605,16.174688139164658
-5.956020378487493,2.4960954525161756,-53.74798855761869,-17.443928401580123,5863.860255384774,20019.80116105709,-3632.8765778278766
-7.88048096358736,2.341058065207988,-248.91560202812587,-5.505620919827841,6812.148975731907,20635.26215558262,-12441.296000729095
-8.37460923258801,2.7227349514115007,-259.5046060161486,-6.982769642455658,8860.68752500182,22781.071005947597,-9554.478710583273
-6.794804707700004,3.006838395488729,-78.80422277455412,-29.55929336508352,8789.73143467313,23563.44646215198,-1098.5409824812498
-4.439845296357376,2.6673936875455873,-0.4267991359364882,-21.068802945375772,6251.237422355465,20223.716820272413,27.601182208510476
-3.5992216997027215,2.2944711064890484,-0.6004864982600759,-15.471538016547484,3054.4762392945195,17435.145534584863,-48.438369185688806
-4.1700116772845215,1.8697451242848615,-54.12885962010453,-18.003604622386945,6021.827744769027,15111.61850447535,-3657.36463515273
-6.745442721368763,1.4446666288452654,-249.22117355104567,-7.325297140634667,7305.8039651161525,16368.579499000878,-10294.971558053949
-7.710297003553006,1.5223377729757193,-233.22065781793125,-5.56494586326248,8666.280014386066,15505.825849365856,-7942.779267908127
-7.553542405422814,1.9586900764584647,-78.08459206305339,-26.04896958589034,9210.32392405739,16583.576305570237,-1163.1540398061031
-5.782826768494248,2.264461833511661,-0.8091736373719086,-22.218479166182597,6667.517411739711,18685.096663690674,-37.011875116342985
-4.5228488363219475,2.7170683992127245,2.5235141078262506,-22.89373812270457,4583.684373583281,20452.90482333221,85.94817540029632
-4.3169359330443715,2.636633627183098,-51.0034563212234,-25.48080472854403,7108.098379057788,19467.502793222695,-3514.040590566745
-6.657023044023145,1.967386134932589,-235.0365132227371,-14.817497246791753,8284.262099404921,17275.151287748224,-11604.397513467964
-8.209745063023796,2.0487842382915584,-218.41186011983103,-5.512145969419571,9981.738148674835,15546.710138113202,-9053.017723322142
-8.596325425831102,2.185190114429028,-75.01191764289553,-21.106169692047438,10391.84455834615,16374.273094317583,-1028.704995220118
-7.620730028160349,1.8670492986215064,2.314826968714418,-14.250679272339688,7479.72554602848,12466.35595243802,97.37466946964214
-7.724288428557866,1.1920937495553612,-0.19234360366549996,1.2617369303739707,5863.634081651202,4516.510914096534,8.016314996902532
-8.955707678600602,0.35140048171808713,-53.719856510481826,2.447170324534511,7140.42308712571,-673.4536160129792,-3582.0349509701387
-11.3871339009075,-0.45865648690800187,-199.09445616643376,13.387977806286777,6574.524307472835,-5430.49262148745,-8285.016873871358
-11.760076867173776,-1.0807420843012912,-166.35442030528114,12.370829083658975,6146.500356742748,-7844.6837711224725,-5802.762083725536
-12.416692020020145,-1.0255781138530606,-76.83428299500072,0.13430536103111024,7462.044266414072,-6535.558314918091,-1106.6368556235118
-11.279757816197048,-0.8958052233579399,-0.40103074277733264,3.264795780738858,6584.487754096401,-7851.787956797654,19.44280906624835
-11.082949417752587,-0.960211564713819,-1.0004288991538703,19.379810450979235,11443.447371024551,-8810.968883303292,-85.92718568699493
-12.022674026682042,-1.0563110334368657,-54.524869055931624,0.0777438451397785,1715.8613764990587,-7860.370913412806,-3616.2909516540362
-13.404638884242846,-1.2120803061782501,-186.6383604180853,10.47105132689206,3288.9000968461914,-8584.284918887277,-5403.272874555254
-12.748338381270841,-1.4966065611872006,-147.22903120840837,10.92140260426423,2909.438646116105,-10878.8510685223,-4979.018084409432
-13.618492657652366,-1.0146171865717952,-76.79640515585594,0.4748788816363785,6791.045055787421,-7160.913112317918,-1200.5178563074094
-12.883207928926925,-0.9386531044033952,-1.209116038265703,7.915369301344114,8838.36354346975,-7281.080254197481,-74.50069161764911
-12.708097286178004,-1.3591780766322579,0.18865376228338393,22.956813656107556,10405.784844315218,-10404.9157983674,-68.71738333656495
-13.501177302822304,-1.6874528657421908,-53.33493005429797,4.8022470502681,-1088.4261502102745,-11659.567828476913,-3610.2686493036063
-14.630021738019826,-2.1324662538362062,-189.80387248321057,10.39555453202037,903.1125701368583,-12384.356833951384,-6708.8130722048245
-14.026470868836883,-2.316707008557147,-155.40047155044337,15.925905809392553,2198.7136194067643,-13376.422983586406,-6055.9957820590025
-14.157397850296533,-1.6090431239396055,-75.84753169056236,14.706882086764693,7930.695029078088,-12440.922527382025,-1183.3080539569794
-12.83976143700078,-1.2989919322054706,-0.020033376828448746,21.522372506472443,13362.82601676041,-11548.402169261588,-57.290889267219136
-12.256838096996148,-1.063046017421617,-0.7464393142342957,6.093683314227228,3484.4688053194986,-8382.210403068251,10.887584612150484
-13.041617332390448,-0.9583895323559064,-54.26741148681253,8.18411670838777,7702.445310794006,-6735.299933177765,-3571.0386813548907
-14.350881689462971,-1.07207661458368,-194.95554731971086,17.959924190140057,8139.296531141139,-7674.713938652236,-7304.583104256109
-13.412583505826902,-1.3794551115855809,-153.74417139779436,17.54277546751222,9050.272580411052,-8386.592588287258,-5699.9533141102875
-13.546325733868585,-1.1192620111553562,-76.11004513024133,8.731251744884375,11392.816490082369,-8546.092132082877,-1103.6405860082639
-12.477735646256424,-1.0476515118459955,-0.9551264533461283,4.5392421645921175,9856.072477764697,-9037.38427396244,22.3140786814963
-12.018462517604913,-0.8442019755999195,-0.21811199682465554,5.5756382042593415,6209.8212499102665,-6093.609308833396,16.174688139164658
-12.616542839424994,-0.7257398031066882,-53.735306198135184,1.791071598419876,8090.735255384774,-2562.63633894291,-3574.3765778278766
-14.254840094446735,-0.5433538658299146,-197.30943462903733,9.264379080172162,8790.398975731907,-1238.050344417381,-9132.233500729095
-14.421186686201292,-0.3243159418952315,-156.64106760469028,4.112230357544341,9947.81252500182,-235.42899405240314,-7525.853710583273
